timestamp,sessionTime,x,y,confidence
20539.30000001192,18275,753.4949680145315,315.1421303540455,0
20662.900000035763,18324,722.8427006700331,297.74337060684945,0
20710.600000023842,18376,682.4068065337544,286.7488034271278,0
20761,18427,653.5227480126885,280.75127903539453,0
20811.80000001192,18476,626.9753119795183,270.5828267565343,0
20861.700000047684,18526,591.8005538120537,273.49775938881976,0
20911.5,18573,546.2111158948323,283.57608077564714,0
20959.200000047684,18621,500.86402491410337,306.2995918183938,0
21005.700000047684,18669,456.58976080082107,320.85718955261757,0
21055.5,18719,451.46507486571613,302.85110656127046,0
21105.80000001192,18770,457.860863687518,286.7174844277332,0
21156.900000035763,18820,483.26240500549477,274.58059042370655,0
21206.700000047684,18870,493.6031778582576,276.01917121603293,0
21256.80000001192,18919,501.30709399160537,280.7521336127779,0
21304.400000035763,18965,511.2957941632802,287.3804545199301,0
21350.100000023842,19013,524.7245564734545,299.1266029483066,0
21400.30000001192,19066,537.0911285457564,305.111896252764,0
21453.100000023842,19120,530.9490734063546,297.0740544525306,0
21505.100000023842,19168,526.3455290800249,290.8917082493524,0
21553.200000047684,19219,519.7371026169172,279.3765373283547,0
21605.400000035763,19271,515.1386427339564,282.2737733607313,0
21659.30000001192,19326,502.37963440091147,280.0632049585123,0
21712.700000047684,19379,480.8823409903887,276.033524421406,0
21764.200000047684,19429,486.14565305787556,274.6514748682863,0
21814.200000047684,19481,467.0722479697614,266.13415674295555,0
21866.200000047684,19534,435.73870997600324,259.912509831542,0
21919.5,19586,408.0891971593265,251.04010392503994,0
21973.5,19640,414.599905275744,254.36281131183475,0
22027.400000035763,19693,439.17758056745026,257.149977546034,0
22079.80000001192,19744,481.9156719690907,271.12972741599197,0
22130.900000035763,19795,522.4860759915978,286.4093125085375,0
22181.700000047684,19846,551.5043627432071,291.2643133681489,0
22232.600000023842,19897,571.62163147335,295.1155892391508,0
22283.700000047684,19947,600.0423759247603,306.9719023808698,0
22333.80000001192,19998,630.3965437855647,314.3615115558855,0
22384.400000035763,20048,668.1441453871155,314.13972745536046,0
22432.600000023842,20093,671.8708448340126,330.42780629256714,0
22478.100000023842,20143,677.999053473965,346.1786106066879,0
22528.100000023842,20193,683.3092995820621,358.9096649211187,0
22577.900000035763,20243,686.5519105598951,368.6450181412486,0
22627.900000035763,20293,708.8951824468896,384.1184940788502,0
22678,20340,724.1093429988196,401.8263763301409,0
22726,20388,729.6981393763938,411.36873369995544,0
22776.5,20440,711.12203651135,406.5023993533828,0
22828,20493,700.418756312083,393.3337781770525,0
22879.5,20543,683.0713078505045,378.86497152301786,0
22930.700000047684,20594,653.5915626282755,378.0479739503755,0
22981.400000035763,20645,660.7703551797854,360.37534574714726,0
23031.80000001192,20695,687.8654904153676,355.38037175941525,0
23082.100000023842,20746,684.8724577882401,358.3479209857216,0
23132.900000035763,20796,712.3543393610565,356.1070577359957,0
23181.30000001192,20846,735.2213096635833,355.89990360384763,0
23230.900000035763,20896,756.8760048398154,365.29198647325074,0
23280.900000035763,20945,783.233137591213,374.97369674700514,0
23331.700000047684,20996,799.231638727819,374.7777078262584,0
23382.900000035763,21048,787.5733201595245,355.55972027485257,0
23435.400000035763,21100,811.7640395739331,347.94937571189473,0
23487.100000023842,21153,848.5316690503241,343.7529123893124,0
23540.100000023842,21206,846.538498918948,339.1577688795042,0
23594.200000047684,21260,844.6739809882977,341.8423117487104,0
23646.400000035763,21311,847.4037632856003,343.9411675727648,0
23697.600000023842,21363,844.3435320320607,348.8476190686805,0
23750,21415,839.3748328192642,350.31036931709366,0
23802.400000035763,21468,832.9959216485739,353.4478628879799,0
23854.700000047684,21521,834.790964956203,349.0761593758282,0
23909.200000047684,21573,837.4570418905603,356.0611802414271,0
23960.900000035763,21627,832.5230675671608,357.0751072634363,0
24011.80000001192,21677,851.7652565562236,348.69989334474474,0
24061.600000023842,21726,842.2337628591558,426.55922195309756,0
24113.400000035763,21777,846.4269145919094,431.57313251024493,0
24163.900000035763,21828,859.9111855831189,458.65712347455934,0
24215.200000047684,21881,842.2688736904951,442.0550808402256,0
24267.400000035763,21933,827.5612828606909,416.0374307043325,0
24320,21986,823.5739220374489,409.7338719406331,0
24373.100000023842,22040,851.9988809066768,405.5909296741116,0
24428,22094,852.7977660054556,425.691859881899,0
24481.30000001192,22148,853.9429567749413,429.85965687154885,0
24535.900000035763,22203,854.8938750739497,426.17693880912543,0
24589.700000047684,22256,841.5700838467452,420.52496286760146,0
24644.400000035763,22310,844.9250650226503,420.1309639271892,0
24697.200000047684,22361,845.9691761352832,425.1329836934056,0
24748.400000035763,22413,847.343956814631,426.3775467650964,0
24799.600000023842,22464,802.662059033829,429.59731619071556,0
24852.100000023842,22518,808.3232512020847,432.14887946189805,0
24904.80000001192,22569,820.9040930168421,435.67635578269017,0
24956.30000001192,22622,827.9107696933822,444.4716667822681,0
25011.100000023842,22676,818.3743942471015,454.8400677990699,0
25063.600000023842,22753,824.9849522201924,458.5827114865108,0
25139.900000035763,22806,816.6839181959607,457.88063438942413,0
25195.30000001192,22861,823.8293087226754,468.06641230526964,0
25247.80000001192,22913,822.2503642546179,471.62562616596796,0
25300.100000023842,22967,812.3188758006488,474.6726904031477,0
25354.100000023842,23020,815.1978555015301,477.56187601489296,0
25407.100000023842,23072,825.4604211360735,489.4993218727356,0
25457.100000023842,23122,825.6896782096039,497.89556514835044,0
25507.5,23172,832.3747598249219,503.14649553528403,0
25557.100000023842,23220,835.129733333708,505.9307733588028,0
25607.200000047684,23278,836.5318692871986,502.4374805682387,0
25663.700000047684,23330,818.7016447003209,497.5813057807645,0
25715,23379,805.9873219885991,490.14289227907113,0
25764.400000035763,23429,800.5674413482608,485.3679991768531,0
25815.5,23481,802.5872327061967,484.8582752293084,0
25868.5,23533,802.8571641595379,487.81075394505154,0
25920.700000047684,23586,808.3519771313112,491.8854160671758,0
25973,23640,807.5086517503979,486.91925862618854,0
26029.200000047684,23694,815.5424936754242,490.4341043512406,0
26081,23746,819.0801865186813,498.642678630699,0
26133.30000001192,23798,817.8578695040017,499.0061506196872,0
26185.700000047684,23850,820.6491955863728,500.6860743205711,0
26236.700000047684,23903,849.6577592359419,495.1338716134699,0
26289.600000023842,23956,848.8311393611338,500.9676410558242,0
26345.600000023842,24011,863.2573822621425,502.4678960798999,0
26398.30000001192,24063,865.6249068241219,509.61629214873284,0
26449.700000047684,24115,866.2061418392398,507.69130985198626,0
26501.5,24167,863.4945853584597,516.5375663551167,0
26554.400000035763,24220,865.1297975820258,511.3166464837713,0
26607.900000035763,24277,870.3213442191108,515.738124080291,0
26664.100000023842,24331,873.3322835428561,517.2360174020715,0
26718,24383,851.161817348052,525.0977728530409,0
26770,24438,851.8251516586705,532.6186949917584,0
26827.80000001192,24495,866.5739319688203,528.7559322047586,0
26881.600000023842,24547,878.6205964892714,529.5308812417777,0
26933.400000035763,24599,888.1156453919257,526.5209881355131,0
26986.900000035763,24654,864.6493225694778,529.7430581433393,0
27044.5,24712,843.422449332843,513.7475985965151,0
27098.30000001192,24764,838.9662477900854,523.2605692823063,0
27150.900000035763,24815,831.5932599514342,525.7044322592276,0
27202.80000001192,24870,838.7768222210445,524.3161083064748,0
27257.900000035763,24928,826.4734275636565,525.1346291788193,0
27315.200000047684,24982,814.1678505639006,516.089340112203,0
27369.80000001192,25044,809.359647161939,518.0216826392773,0
27431.30000001192,25099,818.3981268958651,517.408948586078,0
27487.200000047684,25161,840.2503241016778,515.3700165517096,0
27548.400000035763,25217,843.9674953923286,513.6915289971712,0
27604.400000035763,25271,838.1314394404037,512.0839455341888,0
27661.400000035763,25328,830.1459682780737,504.5330807313553,0
27715.400000035763,25381,835.8960259863051,502.41157399949566,0
27767.80000001192,25434,824.6712539101594,501.3524625970656,0
27819.80000001192,25483,819.5784165394033,499.8902998233373,0
27870.80000001192,25537,810.9895358949082,495.45236084271113,0
27924.600000023842,25594,813.0960346224483,494.7595775976256,0
27981.400000035763,25649,814.718446632476,496.7717138857228,0
28036.400000035763,25701,804.5856646886903,496.6084227455297,0
28088.400000035763,25756,803.4984639553966,495.5753826375388,0
28145.900000035763,25811,799.5114122735487,490.6419221429102,0
28198.30000001192,25865,796.6904352566286,482.6520079525867,0
28253.200000047684,25917,787.8151637826693,478.4091972689329,0
28304.400000035763,25970,783.998789915533,473.5317328220668,0
28357.700000047684,26029,773.8529692719763,465.0005130959092,0
28416.200000047684,26086,760.4204779433891,468.3149518719801,0
28473.600000023842,26151,764.7158963487317,467.13238035700897,0
28538.700000047684,26212,770.0946202433046,462.78806832572013,0
28600.200000047684,26270,765.4876919546027,462.53172841591083,0
28657.200000047684,26329,777.3505176857428,451.6459602336458,0
28716.5,26387,770.2631933503802,437.1758636787064,0
28774.30000001192,26447,761.7293482219465,433.67225310472145,0
28831.900000035763,26501,752.3311930270374,428.41779504407157,0
28886.80000001192,26561,741.525541396183,420.3343858080756,0
28946.5,26616,759.2085258816414,420.84118761977794,0
29001.5,26671,771.6509517246543,425.8213023738936,0
29061.200000047684,26728,767.477988429596,430.83689601369724,0
29115,26779,759.6754002139633,423.41838835239787,0
29166,26832,758.552144676223,418.9007782393388,0
29218.30000001192,26882,755.3850866972361,416.67994469501434,0
29269.400000035763,26935,731.1102073077323,406.23361391228684,0
29321.5,26989,714.050253867125,387.4724753078073,0
29379.200000047684,27045,698.273734037126,376.95073652196544,0
29432.200000047684,27098,687.4567516927544,372.11161247407233,0
29483.600000023842,27152,674.725974726846,366.67857952369457,0
29537.100000023842,27205,672.7142340062684,360.70534208685405,0
29590.600000023842,27262,667.0602073128765,350.32706194995484,0
29647.400000035763,27316,654.0006096206382,346.1420207896807,0
29701.5,27369,640.3620872585622,337.8674973432798,0
29754.900000035763,27424,619.2548525626562,327.11637109487845,0
29813.200000047684,27480,620.1513405165682,336.01246708149,0
29867.5,27536,619.0140088960158,336.5510612997913,0
29923.30000001192,27595,631.386500042625,332.84990667584015,0
29982.400000035763,27652,643.8510992064209,326.2371272465673,0
30039.400000035763,27712,653.9544080390954,310.3374715829482,0
30098.80000001192,27768,657.0444024857247,307.0014160589361,0
30155.100000023842,27828,678.0410882069009,299.88270178076027,0
30215.400000035763,27884,689.3359579265085,289.23873015156096,0
30271.400000035763,27945,716.6320365508432,302.84089575382376,0
30332.100000023842,28001,711.5921168633303,312.7928779422837,0
30386.400000035763,28055,706.9444657580594,304.1187631808324,0
30440.400000035763,28111,714.62757468403,296.65579523126075,0
30496.5,28166,718.0540059057181,304.2146354919003,0
30551.5,28221,712.3094558831559,296.0968435075146,0
30606.100000023842,28278,718.1610150443431,294.3592583009002,0
30663.600000023842,28334,709.443701644223,296.3218237551994,0
30720.200000047684,28424,709.2328910152071,293.8238615480782,0
30809.5,28479,710.9636702488042,303.161634130717,0
30864.30000001192,28531,699.9813885054621,308.43833161635473,0
30915.900000035763,28583,698.3388278436433,310.85692568209487,0
30968.200000047684,28633,685.7396025872711,335.09309513701044,0
31018.700000047684,28685,660.96748910472,332.56619490397344,0
31070.700000047684,28738,642.800551162754,334.37452908432886,0
31122.900000035763,28794,618.5869700437356,341.817632469682,0
31181.100000023842,28849,622.1579849753113,342.5609765522767,0
31233.900000035763,28897,619.7906448788553,339.62975101048727,0
31282.30000001192,28944,619.7322356127083,340.69287717343366,0
31329.30000001192,28988,595.3666513621042,328.5067980643158,0
31377.400000035763,29039,596.0187475322382,331.7762241607124,0
31423.900000035763,29086,589.4560075961322,335.0789761103855,0
31470.700000047684,29132,596.7511539425037,340.4485109974703,0
31517.400000035763,29178,598.7989908218831,343.863247078305,0
31562.80000001192,29224,599.0176746908335,344.4940309806197,0
31611.200000047684,29273,609.0761741203625,344.0360628681171,0
31659.30000001192,29320,627.6890215874449,337.70074630759893,0
31705.200000047684,29368,623.5092447154165,335.0424695183827,0
31755.400000035763,29420,640.9689537994136,333.5463642218849,0
31806.5,29471,644.2070244742278,336.7506250434122,0
31859.400000035763,29524,637.9524283230232,338.99900920444935,0
31911.200000047684,29576,642.2122183164607,340.89677053858605,0
31963.30000001192,29628,643.0088658979644,341.4135560395822,0
32015.700000047684,29684,644.2233046989429,340.99351516720264,0
32070.5,29736,630.3750944610441,336.1154176236123,0
32122.80000001192,29787,629.1233824856848,348.14201428782366,0
32173.80000001192,29838,620.0015999881322,347.14823025965154,0
32222.80000001192,29888,611.0073355169909,347.7015969105923,0
32273.700000047684,29937,594.675452733229,345.42542849843755,0
32322.200000047684,29987,584.2655724271104,346.5121506390377,0
32371.700000047684,30037,575.9752088895372,362.2918250901447,0
32422,30088,573.7658258689382,379.03664912051505,0
