timestamp,sessionTime,x,y,confidence
48573.39999997616,25682,798.414610416442,596.123166904966,0
48682.5,25742,717.4113531866128,613.0308025038577,0
48744.89999997616,25790,722.3697173597144,582.786334512655,0
48789.30000001192,25836,715.6079906068118,583.1592519807758,0
48834.80000001192,25881,713.2398322562542,575.6160950122646,0
48880.10000002384,25925,715.1132661706489,559.2448603160565,0
48924.39999997616,25970,721.066884047401,554.6049022561461,0
48970.39999997616,26015,724.9190027377919,551.8216493306809,0
49014.89999997616,26060,745.9987600576691,555.6111644600664,0
49061,26107,727.0195601894951,541.942993086659,0
49105.80000001192,26153,717.1795956594547,527.4454215530897,0
49151.80000001192,26197,713.7784494546926,513.7431449833871,0
49196.60000002384,26241,694.1765472626593,508.483713865831,0
49240.30000001192,26286,707.0610972228164,510.53779213196697,0
49285.19999998808,26331,710.6133800160206,518.520036213242,0
49330.10000002384,26374,722.8790637839401,518.5702280123014,0
49373.69999998808,26419,740.3055777487378,534.9463295856023,0
49418.5,26464,735.9314389678591,530.334390208131,0
49463.19999998808,26506,729.1917222610348,546.2922426856285,0
49505.80000001192,26551,736.7637532733331,552.5963426485497,0
49550.60000002384,26597,740.134194047327,557.742090171564,0
49596.30000001192,26641,751.571221800458,564.7077050213932,0
49640.19999998808,26686,756.7318853141879,577.1026724076378,0
49684.80000001192,26731,740.9387151149189,565.2552887971611,0
49729.80000001192,26774,750.998009254719,569.8159324514435,0
49773.69999998808,26820,757.1787919006099,571.3342180863044,0
49820.30000001192,26865,775.0746426988144,571.7995293840188,0
49864,26909,770.3980966039378,562.7527762636823,0
49908,26953,744.1759881251786,498.0206912101756,0
49953.5,26998,721.5203641244921,455.5002364494923,0
49997.60000002384,27042,723.072087292551,416.2151677313923,0
50041.60000002384,27087,706.3060134082858,378.6712032361074,0
50087.10000002384,27132,679.8866360835382,331.2510173381464,0
50130.80000001192,27176,699.9242725522174,297.4867624817485,0
50175.19999998808,27220,704.5827751108664,275.5149131151511,0
50220.30000001192,27265,712.1701090842583,253.24534123064655,0
50264,27309,746.6968968868174,235.35882912737196,0
50308.30000001192,27353,765.7330242756573,227.94456982907298,0
50352.5,27397,792.1928559405519,230.35548658612726,0
50395.89999997616,27440,804.556749222533,234.29292187981724,0
